7, 52.08631, 5.12921, 2018-03-14T18:00:00Z, 340.9441, 262
7, 52.08631, 5.12921, 2018-03-14T18:00:00Z, 160.9441, 262
7, 52.08631, 5.12921, 2018-03-14T19:00:00Z, 340.9441, 189
7, 52.08631, 5.12921, 2018-03-14T19:00:00Z, 160.9441, 217
7, 52.08631, 5.12921, 2018-03-14T20:00:00Z, 340.9441, 155
7, 52.08631, 5.12921, 2018-03-14T20:00:00Z, 160.9441, 160
7, 52.08631, 5.12921, 2018-03-14T21:00:00Z, 340.9441, 111
7, 52.08631, 5.12921, 2018-03-14T21:00:00Z, 160.9441, 138
7, 52.08631, 5.12921, 2018-03-14T22:00:00Z, 340.9441, 106
7, 52.08631, 5.12921, 2018-03-14T22:00:00Z, 160.9441, 138
7, 52.08631, 5.12921, 2018-03-14T23:00:00Z, 340.9441, 45
7, 52.08631, 5.12921, 2018-03-14T23:00:00Z, 160.9441, 72
8, 52.079065, 5.131936, 2018-03-14T00:00:00Z, 272.0317, 8
8, 52.079065, 5.131936, 2018-03-14T00:00:00Z, 93.46281, 31
8, 52.079065, 5.131936, 2018-03-14T01:00:00Z, 272.0317, 4
8, 52.079065, 5.131936, 2018-03-14T01:00:00Z, 93.46281, 14
8, 52.079065, 5.131936, 2018-03-14T02:00:00Z, 272.0317, 0
8, 52.079065, 5.131936, 2018-03-14T02:00:00Z, 93.46281, 7
8, 52.079065, 5.131936, 2018-03-14T03:00:00Z, 272.0317, 2
8, 52.079065, 5.131936, 2018-03-14T03:00:00Z, 93.46281, 6
8, 52.079065, 5.131936, 2018-03-14T04:00:00Z, 272.0317, 1
8, 52.079065, 5.131936, 2018-03-14T04:00:00Z, 93.46281, 6
8, 52.079065, 5.131936, 2018-03-14T05:00:00Z, 272.0317, 0
8, 52.079065, 5.131936, 2018-03-14T05:00:00Z, 93.46281, 9
8, 52.079065, 5.131936, 2018-03-14T06:00:00Z, 272.0317, 2
8, 52.079065, 5.131936, 2018-03-14T06:00:00Z, 93.46281, 54
8, 52.079065, 5.131936, 2018-03-14T07:00:00Z, 272.0317, 3
8, 52.079065, 5.131936, 2018-03-14T07:00:00Z, 93.46281, 212
8, 52.079065, 5.131936, 2018-03-14T08:00:00Z, 272.0317, 10
8, 52.079065, 5.131936, 2018-03-14T08:00:00Z, 93.46281, 391
8, 52.079065, 5.131936, 2018-03-14T09:00:00Z, 272.0317, 8
8, 52.079065, 5.131936, 2018-03-14T09:00:00Z, 93.46281, 208
8, 52.079065, 5.131936, 2018-03-14T10:00:00Z, 272.0317, 10
8, 52.079065, 5.131936, 2018-03-14T10:00:00Z, 93.46281, 168
8, 52.079065, 5.131936, 2018-03-14T11:00:00Z, 272.0317, 10
8, 52.079065, 5.131936, 2018-03-14T11:00:00Z, 93.46281, 98
